"Id","TranslatedName","Name","VariationId","BehaviorJudgeId","EzStateBehaviorType_old","RefType","RefId","SfxVariationId","Category","Stamina","Mp","HeroPoint"
"103004100","","【125】ガーゴイルの尾斧_片手タメ1","3004","100","1","0","3004100","0","1","50","0","0"
"103004110","","【125】ガーゴイルの尾斧_片手タメ2","3004","110","1","0","3004110","0","1","50","0","0"
"103004200","","【125】ガーゴイルの尾斧_両手通常1","3004","200","1","0","3000200","0","1","38","0","0"
"103004210","","【125】ガーゴイルの尾斧_両手通常2","3004","210","1","0","3000210","0","1","38","0","0"
"103004220","","【125】ガーゴイルの尾斧_両手通常3","3004","220","1","0","3000220","0","1","38","0","0"
"103004230","","【125】ガーゴイルの尾斧_両手ジャンプ1","3004","230","1","0","3000230","0","1","75","0","0"
"103004240","","【125】ガーゴイルの尾斧_両手落下ループ","3004","240","1","0","3000240","0","1","0","0","0"
"103004250","","【125】ガーゴイルの尾斧_両手落下着地","3004","250","1","0","3000250","0","1","75","0","0"
"103004300","","【125】ガーゴイルの尾斧_両手タメ1","3004","300","1","0","3004300","0","1","68","0","0"
"103004310","","【125】ガーゴイルの尾斧_両手タメ2","3004","310","1","0","3004310","0","1","68","0","0"
"103004400","","【125】ガーゴイルの尾斧_左手","3004","400","1","0","3000400","0","2","25","0","0"
"103004410","","【125】ガーゴイルの尾斧_片手近距離","3004","410","1","0","3000410","0","9","10","0","0"
"103004420","","【125】ガーゴイルの尾斧_両手近距離","3004","420","1","0","3000420","0","9","10","0","0"
"103004430","","【125】ガーゴイルの尾斧_ガード_片手","3004","430","1","0","3000430","0","0","0","0","0"
"103004440","","【125】ガーゴイルの尾斧_ガード_両手","3004","440","1","0","3000440","0","0","0","0","0"
"103004450","","【125】ガーゴイルの尾斧_パリィ","3004","450","1","0","3000450","0","0","15","0","0"
"103004490","","【125】ガーゴイルの尾斧_落下投げ","3004","490","1","0","3000490","0","1","20","0","0"
"103004500","","【125】ガーゴイルの尾斧_背後","3004","500","1","0","3000500","0","1","5","0","0"
"103004501","","【125】ガーゴイルの尾斧_背後_二撃目","3004","501","1","0","3000501","0","1","15","0","0"
"103004505","","【125】ガーゴイルの尾斧_強化背後","3004","505","1","0","3000505","0","1","5","0","0"
"103004506","","【125】ガーゴイルの尾斧_強化背後_二段目","3004","506","1","0","3000506","0","1","15","0","0"
"103004510","","【125】ガーゴイルの尾斧_パリィ後","3004","510","1","0","3000510","0","1","5","0","0"
"103004511","","【125】ガーゴイルの尾斧_パリィ_二撃目","3004","511","1","0","3000511","0","1","15","0","0"
"103004515","","【125】ガーゴイルの尾斧_強化パリィ後","3004","515","1","0","3000515","0","1","5","0","0"
"103004516","","【125】ガーゴイルの尾斧_強化パリィ後_二段目","3004","516","1","0","3000516","0","1","5","0","0"
"103004517","","【125】ガーゴイルの尾斧_強化パリィ後_三段目","3004","517","1","0","3000517","0","1","10","0","0"
"103004520","","【125】ガーゴイルの尾斧_片手ダッシュ","3004","520","1","0","3000520","0","1","30","0","0"
"103004530","","【125】ガーゴイルの尾斧_両手ダッシュ","3004","530","1","0","3000530","0","1","42","0","0"
"103004540","","【125】ガーゴイルの尾斧_片手ステップ前","3004","540","1","0","3000540","0","1","25","0","0"
"103004580","","【125】ガーゴイルの尾斧_両手ステップ前","3004","580","1","0","3000580","0","1","38","0","0"
"103004600","","【125】ガーゴイルの尾斧_パリィガード","3004","600","1","0","3000600","0","0","0","0","0"
"103200000","","大斧_片手通常1","3200","0","1","0","3200000","0","1","35","0","0"
"103200010","","大斧_片手通常2","3200","10","1","0","3200010","0","1","35","0","0"
"103200020","","大斧_片手通常3","3200","20","1","0","3200020","0","1","35","0","0"
"103200030","","大斧_片手ジャンプ1","3200","30","1","0","3200030","0","1","70","0","0"
"103200040","","大斧_片手落下ループ","3200","40","1","0","3200040","0","1","0","0","0"
"103200050","","大斧_片手落下着地","3200","50","1","0","3200050","0","1","70","0","0"
"103200100","","大斧_片手タメ1","3200","100","1","0","3200100","0","1","74","0","0"
"103200101","","大斧_片手タメ1_周辺（小）","3200","101","1","0","3200101","0","1","0","0","0"
"103200110","","大斧_片手タメ2","3200","110","1","0","3200110","0","1","74","0","0"
"103200200","","大斧_両手通常1","3200","200","1","0","3200200","0","1","48","0","0"
"103200210","","大斧_両手通常2","3200","210","1","0","3200210","0","1","48","0","0"
"103200220","","大斧_両手通常3","3200","220","1","0","3200220","0","1","48","0","0"
"103200230","","大斧_両手ジャンプ1","3200","230","1","0","3200230","0","1","90","0","0"
"103200240","","大斧_両手落下ループ","3200","240","1","0","3200240","0","1","0","0","0"
"103200250","","大斧_両手落下着地","3200","250","1","0","3200250","0","1","90","0","0"
"103200300","","大斧_両手タメ1","3200","300","1","0","3200300","0","1","85","0","0"
"103200301","","大斧_両手タメ1_周辺","3200","301","1","0","3200301","0","1","0","0","0"
"103200310","","大斧_両手タメ2","3200","310","1","0","3200310","0","1","85","0","0"
"103200400","","大斧_左手","3200","400","1","0","3200400","0","2","35","0","0"
"103200410","","大斧_片手近距離","3200","410","1","0","3200410","0","9","10","0","0"
"103200420","","大斧_両手近距離","3200","420","1","0","3200420","0","9","10","0","0"
"103200430","","大斧_ガード_片手","3200","430","1","0","3200430","0","0","0","0","0"
"103200440","","大斧_ガード_両手","3200","440","1","0","3200440","0","0","0","0","0"
"103200450","","大斧_パリィ","3200","450","1","0","3200450","0","0","15","0","0"
"103200490","","大斧_落下投げ","3200","490","1","0","3200490","0","1","20","0","0"
"103200500","","大斧_背後","3200","500","1","0","3200500","0","1","5","0","0"
"103200501","","大斧_背後_二撃目","3200","501","1","0","3200501","0","1","15","0","0"
"103200505","","大斧_強化背後","3200","505","1","0","3200505","0","1","5","0","0"
"103200506","","大斧_強化背後_二段目","3200","506","1","0","3200506","0","1","15","0","0"
"103200510","","大斧_パリィ後","3200","510","1","0","3200510","0","1","5","0","0"
"103200511","","大斧_パリィ後_二撃目","3200","511","1","0","3200511","0","1","15","0","0"
"103200515","","大斧_強化パリィ後","3200","515","1","0","3200515","0","1","5","0","0"
"103200516","","大斧_強化パリィ後_二段目","3200","516","1","0","3200516","0","1","5","0","0"
"103200517","","大斧_強化パリィ後_三段目","3200","517","1","0","3200517","0","1","10","0","0"
"103200520","","大斧_片手ダッシュ","3200","520","1","0","3200520","0","1","45","0","0"
"103200530","","大斧_両手ダッシュ","3200","530","1","0","3200530","0","1","55","0","0"
"103200540","","大斧_片手ステップ前","3200","540","1","0","3200540","0","1","35","0","0"
"103200580","","大斧_両手ステップ前","3200","580","1","0","3200580","0","1","48","0","0"
"103200600","","大斧_パリィガード","3200","600","1","0","3200600","0","0","0","0","0"
"103201000","","【106】竜王の大斧_片手通常1","3201","0","1","0","3200000","0","1","35","0","0"
"103201010","","【106】竜王の大斧_片手通常2","3201","10","1","0","3200010","0","1","35","0","0"
"103201020","","【106】竜王の大斧_片手通常3","3201","20","1","0","3200020","0","1","35","0","0"
"103201030","","【106】竜王の大斧_片手ジャンプ1","3201","30","1","0","3200030","0","1","70","0","0"
"103201040","","【106】竜王の大斧_片手落下ループ","3201","40","1","0","3200040","0","1","0","0","0"
"103201050","","【106】竜王の大斧_片手落下着地","3201","50","1","0","3200050","0","1","70","0","0"
"103201100","","【106】竜王の大斧_片手タメ1","3201","100","1","0","3200100","0","1","74","0","0"
"103201101","","【106】竜王の大斧_片手タメ1_周辺（小）","3201","101","1","0","3200101","0","1","0","0","0"
"103201110","","【106】竜王の大斧_片手タメ2","3201","110","1","0","3200110","0","1","74","0","0"
"103201200","","【106】竜王の大斧_両手通常1","3201","200","1","0","3200200","0","1","48","0","0"
"103201210","","【106】竜王の大斧_両手通常2","3201","210","1","0","3200210","0","1","48","0","0"
"103201220","","【106】竜王の大斧_両手通常3","3201","220","1","0","3200220","0","1","48","0","0"
"103201230","","【106】竜王の大斧_両手ジャンプ1","3201","230","1","0","3200230","0","1","90","0","0"
"103201240","","【106】竜王の大斧_両手落下ループ","3201","240","1","0","3200240","0","1","0","0","0"
"103201250","","【106】竜王の大斧_両手落下着地","3201","250","1","0","3200250","0","1","90","0","0"
"103201300","","【106】竜王の大斧_両手タメ1","3201","300","1","0","3201300","0","1","110","0","0"
"103201301","","【106】竜王の大斧_両手タメ1_周辺","3201","301","1","0","3201301","0","1","0","0","0"
"103201310","","【106】竜王の大斧_両手タメ2","3201","310","1","0","3201310","0","1","110","0","0"
"103201320","","【106】竜王の大斧_両手タメ1／魔法発動時","3201","320","1","0","3201320","0","1","110","0","0"
"103201330","","【106】竜王の大斧_両手タメ2／魔法発動時","3201","330","1","0","3201330","0","1","110","0","0"
"103201400","","【106】竜王の大斧_左手","3201","400","1","0","3200400","0","2","35","0","0"
"103201410","","【106】竜王の大斧_片手近距離","3201","410","1","0","3200410","0","9","10","0","0"
"103201420","","【106】竜王の大斧_両手近距離","3201","420","1","0","3200420","0","9","10","0","0"
"103201430","","【106】竜王の大斧_ガード_片手","3201","430","1","0","3200430","0","0","0","0","0"
"103201440","","【106】竜王の大斧_ガード_両手","3201","440","1","0","3200440","0","0","0","0","0"
"103201450","","【106】竜王の大斧_パリィ","3201","450","1","0","3200450","0","0","15","0","0"
"103201490","","【106】竜王の大斧_落下投げ","3201","490","1","0","3200490","0","1","20","0","0"
"103201500","","【106】竜王の大斧_背後","3201","500","1","0","3200500","0","1","5","0","0"
"103201501","","【106】竜王の大斧_背後_二撃目","3201","501","1","0","3200501","0","1","15","0","0"
"103201505","","【106】竜王の大斧_強化背後","3201","505","1","0","3200505","0","1","5","0","0"
"103201506","","【106】竜王の大斧_強化背後_二段目","3201","506","1","0","3200506","0","1","15","0","0"
"103201510","","【106】竜王の大斧_パリィ後","3201","510","1","0","3200510","0","1","5","0","0"
"103201511","","【106】竜王の大斧_パリィ後_二撃目","3201","511","1","0","3200511","0","1","15","0","0"
"103201515","","【106】竜王の大斧_強化パリィ後","3201","515","1","0","3200515","0","1","5","0","0"
"103201516","","【106】竜王の大斧_強化パリィ後_二段目","3201","516","1","0","3200516","0","1","5","0","0"
"103201517","","【106】竜王の大斧_強化パリィ後_三段目","3201","517","1","0","3200517","0","1","10","0","0"
"103201520","","【106】竜王の大斧_片手ダッシュ","3201","520","1","0","3200520","0","1","45","0","0"
"103201530","","【106】竜王の大斧_両手ダッシュ","3201","530","1","0","3200530","0","1","55","0","0"
"103201540","","【106】竜王の大斧_片手ステップ前","3201","540","1","0","3200540","0","1","35","0","0"
"103201580","","【106】竜王の大斧_両手ステップ前","3201","580","1","0","3200580","0","1","48","0","0"
"103201600","","【106】竜王の大斧_パリィガード","3201","600","1","0","3200600","0","0","0","0","0"
"103201800","","【106】竜王の大斧_魔法剣","3201","800","1","1","1080","0","1","0","50","0"
"103202000","","【105】デーモンの大斧_片手通常1","3202","0","1","0","3200000","0","1","35","0","0"
