"Id","Value"
"1051700","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051800","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051900","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1052000","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052100","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052200","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052300","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052400","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052500","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052600","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052700","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052800","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1052900","Weapon type: Spear
Attack type: Thrust

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.

The horns of the butterfly, a being created
by Seath, are imbued with a pure magic power."
"1100000","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100100","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100200","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100300","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100400","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100500","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100600","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100700","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100800","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1100900","Weapon type: Halberd
Attack type: Regular/Thrust

Long-hilted weapon mixing spear and axe is
difficult to handle, requiring both strength
and dexterity. The Halberd has two elementary
attacks: spear-like thrusting and large
sweeping swings. However, one false swing
and the wielder is left wide open.
"
"1101000","Weapon type: Halberd
Attack type: Regular/Thrust

Large halberd made of old brass, used by
the giant sentinels of Anor Londo.

Brass contains traces of lightning,
but as the halberd is designed for the giant
sentinels, its weight is unbearable.
"
"1101100","Weapon type: Halberd
Attack type: Regular/Thrust

Large halberd made of old brass, used by
the giant sentinels of Anor Londo.

Brass contains traces of lightning,
but as the halberd is designed for the giant
sentinels, its weight is unbearable.
"
"1101200","Weapon type: Halberd
Attack type: Regular/Thrust

Large halberd made of old brass, used by
the giant sentinels of Anor Londo.

Brass contains traces of lightning,
but as the halberd is designed for the giant
sentinels, its weight is unbearable.
"
"1101300","Weapon type: Halberd
Attack type: Regular/Thrust

Large halberd made of old brass, used by
the giant sentinels of Anor Londo.

Brass contains traces of lightning,
but as the halberd is designed for the giant
sentinels, its weight is unbearable.
"
"1101400","Weapon type: Halberd
Attack type: Regular/Thrust

Large halberd made of old brass, used by
the giant sentinels of Anor Londo.

Brass contains traces of lightning,
but as the halberd is designed for the giant
sentinels, its weight is unbearable.
"
