OldSortId,FixPrice,EquipModelId,WanderingEquipId,DurabilityMax,EnglishDescription,EnglishName,Durability,EnglishType,BasicPrice,Weight,VagrantItemEneDropItemLotId,Id,Name,TranslatedName,VagrantBonusEneDropItemLotId,SellValue,SortId,VagrantItemLotId,EquipModelCategory,EquipModelGender,BehaviorVariationId,WeaponCategory,SpAtkcategory,MotionCategory,GuardmotionCategory,WepmotionOneHandId,WepmotionBothHandId,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,BothHandEquipable,ArrowSlotEquipable,BoltSlotEquipable,EnableGuard,EnableParry,EnableMagic,EnableSorcery,EnableMiracle,EnableVowMagic,LanternWep,IsVersusGhostWep,SpAttribute,IsDragonSlayer,IsDarkHand,DisableMultiDropShare,SimpleModelForDlc,AtkMaterial,DefMaterial,DefSfxMaterial,IconId,IsNormalAttackType,IsBlowAttackType,IsSlashAttackType,IsThrustAttackType,WeaponWeightRate,IsEnhance,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackThrowEscape,ParryDamageLife,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,IsDeposit,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,IsLuckCorrect,GuardCutCancelRate,GuardAngle,GuardLevel,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,SaWeaponDamage,SaDurability,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,StaminaGuardDef,SpEffectBehaviorId0,SpEffectBehaviorId1,SpEffectBehaviorId2,ResidentSpEffectId,ResidentSpEffectId1,ResidentSpEffectId2,ReinforceTypeId,CorrectType,MaterialSetId,BaseChangeCategory,OriginEquipWep2,OriginEquipWep1,OriginEquipWep6,OriginEquipWep7,OriginEquipWep,OriginEquipWep3,OriginEquipWep5,OriginEquipWep13,OriginEquipWep14,OriginEquipWep4,OriginEquipWep15,OriginEquipWep11,OriginEquipWep10,OriginEquipWep9,OriginEquipWep8,OriginEquipWep12,TrophySGradeId,TrophySeqId,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,ThrowAtkRate,BowDistRate,IsCustom,DisableBaseChangeReset,DisableRepair,
31,200,103,199000,100,Weapon type: Dagger\nAttack type: Slash/Thrust\n\nThe ghosts of New Londo clutch this wickedly\nsharp dagger with their bony hands and make\nmincemeat of the living.\n\nOne of the cursed weapons which can inflict\ndamage upon ghosts.,Ghost Blade,100,Dagger,2000,0.5,101320,102000,死霊のナイフ,,101310,100,31,101300,7,0,2003,Dagger,120,Dagger,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,3,FALSE,FALSE,TRUE,TRUE,0,FALSE,5,0,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,110,0,0,0,10,5,0,12,0,0,0,45,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,1200,0,1200,45,102000,102000,-1,-1,102000,102000,102000,-1,-1,102000,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,27,-1,TRUE,FALSE,FALSE,
2623,600,1527,1599000,300,"Weapon type: Greatshield\nAttack type: Strike\n\nGreatshield made of bronze and marcasite.\nUsed by giant sentinels of Anor Londo.\nMarcasite, or white iron, is effective\nagainst non-physical damage, but as the\nshield is designed for the giant sentinels,\nits weight is unbearable.",Giant Shield,300,Greatshield,800,18,100720,1502000,巨人の盾,,100710,50,2623,100700,7,0,4700,Shield,0,47,1,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,79,50,135,FALSE,TRUE,FALSE,FALSE,1,FALSE,36,0,0,0,99,1,10,0,0,65,60,TRUE,0,0,0,FALSE,0,0,4,80,0,0,0,35,20,0,31,0,0,0,100,60,75,75,80,80,100,50,68,-1,-1,-1,-1,-1,-1,5000,0,0,0,1502000,1502000,1502005,1502005,1502000,1502000,1502000,1502010,1502010,1502000,1502010,1502010,1502005,1502005,1502005,1502010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1541,600,805,1199000,300,"Weapon type: Halberd\nAttack type: Regular/Thrust\n\nLarge halberd made of old brass, used by\nthe giant sentinels of Anor Londo.\n\nBrass contains traces of lightning,\nbut as the halberd is designed for the giant\nsentinels, its weight is unbearable.",Giant's Halberd,300,Halberd,2000,16,101320,1101000,巨人のハルバード,,101310,50,1541,101300,7,0,3803,Halberd,110,38,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,0,50,50,87,TRUE,FALSE,FALSE,TRUE,1,FALSE,36,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,140,0,0,135,25,20,0,38,50,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,1200,0,1200,45,1101000,1101000,-1,-1,1101000,1101000,1101000,-1,-1,1101000,-1,-1,-1,-1,-1,-1,805,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1051,1200,508,798000,600,"Weapon type: Axe\nAttack type: Regular\n\nAn axe born from the soul of the Iron Golem,\nguardian of Sen's Fortress who repelled\ncountless heroes who sought Anor Londo.\nIts powerful one-handed attack imitates the\ngolem's blade of wind, but the heavy iron\nblade makes it quite unwieldy.",Golem Axe,600,Axe,5000,16,101220,704000,アイアン・アクス＜←ハンドアクス＞,,101210,100,1051,101200,7,0,3002,Axe,104,Axe,2,0,10,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,55,TRUE,FALSE,FALSE,FALSE,1,FALSE,36,8,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,170,0,0,0,35,35,0,74,16,0,0,55,10,40,40,40,40,40,42,36,-1,-1,-1,-1,-1,-1,1000,0,1800,45,700010,700010,-1,-1,700010,700010,700010,-1,-1,700010,-1,-1,-1,-1,-1,-1,508,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1331,1200,608,899000,600,"Weapon type: Great Hammer\nAttack type: Strike\n\nA legendary weapon of the Way of White,\ngranted to an Undead paladin long ago.\n\nThis mass of iron can only be lifted by those\nwith inhuman strength, but it is blessed,\nand very effective against agents of Dark.",Grant,600,Great Hammer,2000,24,101320,851000,法の裁きの大槌,,101310,100,1331,101300,7,0,3500,Club,62,GreatClub,2,2,12,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,66,FALSE,TRUE,FALSE,FALSE,0.7,FALSE,50,0,0,30,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,130,130,0,0,45,50,0,84,0,0,116,50,10,35,35,50,50,50,38,32,-1,-1,-1,-1,-1,-1,1200,0,1200,45,851000,851000,-1,-1,851000,851000,851000,-1,-1,851000,-1,-1,-1,-1,-1,-1,608,-1,1,1.3,1,1,0,-1,TRUE,FALSE,FALSE,
2401,400,1517,1499000,200,"Weapon type: Shield\nAttack type: Strike\n\nOld medium metal shield of unknown origin.\nThe grass crest is lightly imbued with magic,\nwhich slightly speeds stamina recovery.",Grass Crest Shield,200,Shield,200,3,100720,1453000,草紋の盾,,100710,50,2401,100700,7,0,4800,Shield,0,48,0,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,124,FALSE,TRUE,FALSE,FALSE,1,FALSE,10,0,0,0,99,1,10,0,0,50,20,TRUE,0,0,0,FALSE,0,0,4,62,0,0,0,25,20,0,31,0,0,0,95,42,70,50,74,74,90,50,51,-1,-1,-1,6890,-1,-1,6000,0,0,0,1453000,1453000,1453005,1453005,1453000,1453000,1453000,1453010,1453010,1453000,1453010,1453010,1453005,1453005,1453005,1453010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
721,1200,282,499000,600,"Weapon type: Curved Greatsword\nAttack type: Slash/Thrust\n\nSword wielded only by servants of\nGravelord Nito, the first of the dead.\nCrafted from the bones of the fallen.\n\nThe miasma of death exudes from the sword,\na veritable toxin to any living being.",Gravelord Sword,600,Curved Greatsword,5000,10,101220,453000,墓王の曲剣,,101210,100,721,101200,7,0,5101,Scimitar,116,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,41,FALSE,FALSE,TRUE,TRUE,0,FALSE,24,13,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,265,0,0,0,25,35,0,13,13,0,0,60,10,40,40,50,50,50,42,36,6600,-1,-1,-1,-1,-1,1000,0,2300,45,453000,453000,-1,-1,453000,453000,453000,-1,-1,453000,-1,-1,-1,-1,-1,-1,282,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1311,500,607,899000,250,"Weapon type: Great Hammer\nAttack type: Strike\n\nGiant tree branch serves as a wooden club.\nSmashes enemies from upside the head.\n\nThe leaping attack is a trademark of clubs,\nand this giant club is no exception.",Great Club,250,Great Hammer,800,12,100720,850000,グレートクラブ,,100710,50,1311,100700,7,0,3501,Club,69,GreatClub,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,52,52,68,FALSE,TRUE,FALSE,FALSE,0,TRUE,28,0,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,135,0,0,0,40,50,0,88,0,0,0,50,10,35,35,50,50,50,38,32,-1,-1,-1,-1,-1,-1,0,0,0,0,850000,850000,850005,850005,850000,850000,850000,850010,850010,850000,850010,850010,850005,850005,850005,850010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
391,800,268,398000,400,"Weapon type: Greatsword\nAttack type: Regular\n\nGreatsword born from the soul of Gwyn,\nLord of Cinder. As bearer of the ultimate\nsoul, Gwyn wielded the bolts of the sun,\nbut before linking the fire, divided that\npower amongst his children, and set off with\nonly this greatsword as his companion.",Great Lord Greatsword,400,Greatsword,5000,8,101220,314000,大王の大剣<←ダガー>,,101210,10000,421,101200,7,0,2507,Sword,97,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,26,TRUE,FALSE,FALSE,FALSE,0,FALSE,20,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,256,0,0,0,35,35,0,23,24,0,0,60,10,40,40,40,40,40,30,26,-1,-1,-1,-1,-1,-1,1000,0,1400,45,100010,100010,-1,-1,100010,100010,100010,-1,-1,100010,-1,-1,-1,-1,-1,-1,268,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1601,260,801,1199000,130,Weapon type: Halberd\nAttack type: Slash\n\nWeapon with a long curved blade. Converted\nfrom a wheat-harvesting tool.\n\nThe magnificent sharp curved blade\ninstills fear in opponents. Perhaps it is\ntheir survival instinct at work.,Great Scythe,130,Halberd,200,5,100720,1150000,鎌,,100710,50,1601,100700,7,0,5000,Halberd,50,38,2,0,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,91,FALSE,FALSE,TRUE,FALSE,0,TRUE,14,14,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,100,0,0,0,25,20,0,13,85,0,0,40,10,30,30,36,36,36,28,22,6402,-1,-1,-1,-1,-1,0,0,0,0,1150000,1150000,1150005,1150005,1150000,1150000,1150000,1150010,1150010,1150000,1150010,1150010,1150005,1150005,1150005,1150010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1101,460,504,799000,230,"Weapon type: Greataxe\nAttack type: Regular\n\nThis greataxe is a veritable mass of iron.\nIts weight sends foes flying, but makes it\ndifficult to handle without inhuman strength.\n\nAny miss makes one very vulnerable, as each\nswing requires the full force of the body.",Greataxe,230,Greataxe,800,14,100720,750000,グレートアクス,,100710,50,1101,100700,7,0,3200,Axe,0,GreatAxe,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,56,TRUE,FALSE,FALSE,FALSE,0,TRUE,32,8,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,140,0,0,0,40,50,0,68,11,0,0,55,10,40,40,50,50,50,46,38,-1,-1,-1,-1,-1,-1,0,0,0,0,750000,750000,750005,750005,750000,750000,750000,750010,750010,750000,750010,750010,750005,750005,750005,750010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2661,1200,1534,1599000,600,"Weapon type: Greatshield\nAttack type: Strike\n\nShield born from the soul of the great grey\nwolf Sif, guardian of the grave of the\nAbysswalker Knight Artorias.\nBoasts consistent defense and divine\nprotection against various status effects.",Greatshield of Artorias,600,Greatshield,5000,16,101220,1507000,アルトリウスの大盾＜←ウッドシールド＞,,101210,50,2661,101200,7,0,4700,Shield,0,47,1,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,79,50,137,FALSE,TRUE,FALSE,FALSE,0,FALSE,34,0,0,0,99,1,10,0,0,65,60,TRUE,0,0,0,FALSE,0,0,4,80,0,0,0,35,20,0,34,0,0,0,100,50,80,40,100,100,100,100,88,-1,-1,-1,-1,-1,-1,1500,0,1300,45,1400010,1400010,-1,-1,1400010,1400010,1400010,-1,-1,1400010,-1,-1,-1,-1,-1,-1,1534,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
501,400,251,399000,200,"Weapon type: Ultra Greatsword\nAttack type: Regular/Thrust\n\nOne of the gigantic straight greatswords.\n\nVery few have what it takes to wield this\nincredibly heavy, damage-dealing monster.\nA favorite of the Knights Berenike, known for\ntheir heavy armor, and Black Iron Tarkus.",Greatsword,200,Ultra Greatsword,800,12,100720,351000,グレートソード,,100710,50,501,100700,7,0,2602,Sword,95,Zweihander,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,29,TRUE,FALSE,FALSE,TRUE,0,TRUE,28,10,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,130,0,0,0,40,50,0,60,26,0,0,70,10,50,50,55,55,55,54,44,-1,-1,-1,-1,-1,-1,0,0,0,0,351000,351000,351005,351005,351000,351000,351000,351010,351010,351000,351010,351010,351005,351005,351005,351010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
389,800,267,398000,400,"Weapon type: Greatsword\nAttack type: Regular/Thrust\n\nSword born from the soul of the great grey\nwolf Sif, guardian of the grave of the\nAbysswalker Knight Artorias.\n\nSir Artorias hunted the Darkwraiths, and his\nsword strikes harder against dark servants.",Greatsword of Artorias,400,Greatsword,5000,10,101220,307000,アルトリウスの大剣＜←折れた直剣＞,,101210,50,389,101200,7,0,2506,Sword,78,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,25,TRUE,FALSE,FALSE,TRUE,1,FALSE,24,18,20,20,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,120,85,0,0,35,35,0,55,55,85,85,60,10,40,40,40,40,40,46,38,-1,-1,-1,-1,-1,-1,1000,0,1300,45,203010,203010,-1,-1,203010,203010,203010,-1,-1,203010,-1,-1,-1,-1,-1,-1,267,-1,1,1.4,1,1.2,0,-1,TRUE,FALSE,FALSE,
1501,400,804,1199000,200,"Weapon type: Halberd\nAttack type: Regular/Thrust\n\nLong-hilted weapon mixing spear and axe is\ndifficult to handle, requiring both strength\nand dexterity. The Halberd has two elementary\nattacks: spear-like thrusting and large\nsweeping swings. However, one false swing\nand the wielder is left wide open.",Halberd,200,Halberd,200,6,100720,1100000,ハルバード,,100710,50,1501,100700,7,0,3800,Halberd,108,38,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,86,TRUE,FALSE,FALSE,TRUE,0,TRUE,16,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,110,0,0,0,25,20,0,38,50,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,0,0,0,0,1100000,1100000,1100005,1100005,1100000,1100000,1100000,1100010,1100010,1100000,1100010,1100010,1100005,1100005,1100005,1100010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1271,500,658,898000,250,"Weapon type: Hammer\nAttack type: Strike\n\nMetal hammer of Vamos, a skeleton blacksmith\ndeep within the Catacombs who rarely speaks.\n\nCan be used as a strike weapon, but better\nleft in the hands of its talented owner.",Hammer of Vamos,250,Hammer,2000,5,101320,812000,骨太鍛冶の金槌,,101310,100,1271,101300,7,0,3300,Club,59,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,169,FALSE,TRUE,FALSE,FALSE,0,FALSE,14,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,115,0,64,0,30,35,0,75,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,1200,0,1200,45,812000,812000,-1,-1,812000,812000,812000,-1,-1,812000,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1001,500,502,798000,250,"Weapon type: Axe\nAttack type: Regular\n\nSmall hand axe. Appears identical to a\nlumberjack's tool, but has an ideal weight\nand strength, and is easy to handle.\nOne wrong swing leaves the wielder wide\nopen, so timing and proximity to the enemy\nmust be judged carefully.",Hand Axe,250,Axe,200,2,100720,700000,ハンドアクス,,100710,50,1001,100700,7,0,3001,Axe,102,Axe,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,51,TRUE,FALSE,FALSE,FALSE,0,TRUE,8,8,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,2,80,0,0,0,30,20,0,60,30,0,0,55,10,40,40,40,40,40,42,36,-1,-1,-1,-1,-1,-1,0,0,0,0,700000,700000,700005,700005,700000,700000,700000,700010,700010,700000,700010,700010,700005,700005,700005,700010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2651,1000,1532,1599000,500,"Weapon type: Greatshield\nAttack type: Strike\n\nGreatshield of the legendary Havel the Rock.\nCut straight from a great slab of stone.\nThis greatshield is imbued with the magic\nof Havel, provides strong defense, and is\nincredibly heavy. A true divine heirloom\non par with the Dragon Tooth.",Havel's Greatshield,500,Greatshield,2000,26,101320,1505000,岩の大盾,,101310,1000,2651,101300,7,0,4700,Shield,94,47,1,0,15,7,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,79,50,138,FALSE,TRUE,FALSE,FALSE,1,FALSE,50,0,0,0,99,1,10,0,0,65,60,TRUE,0,0,0,FALSE,0,0,4,84,0,0,0,35,20,0,34,0,0,0,100,90,80,80,60,60,100,60,84,-1,-1,-1,-1,-1,-1,1500,0,1200,45,1505000,1505000,-1,-1,1505000,1505000,1505000,-1,-1,1505000,-1,-1,-1,-1,-1,-1,1532,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2331,500,1515,1499000,250,"Weapon type: Shield\nAttack type: Strike\n\nSmall metal shield.\nA standard, widely-used shield.\n\nThis shield is easy to use, and is one of\nthe smallest shields that offers\n100% physical damage reduction.",Heater Shield,250,Shield,200,2,100720,1450000,カイトシールド,,100710,50,2331,100700,7,0,4800,Shield,0,48,0,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,121,FALSE,TRUE,FALSE,FALSE,0,FALSE,8,0,0,0,99,1,10,0,0,50,20,TRUE,0,0,0,FALSE,0,0,4,60,0,0,0,25,20,0,31,0,0,0,100,30,70,50,80,80,85,50,55,-1,-1,-1,-1,-1,-1,6000,0,0,0,1450000,1450000,1450005,1450005,1450000,1450000,1450000,1450010,1450010,1450000,1450010,1450010,1450005,1450005,1450005,1450010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
6003,0,1700,2199000,0,"Weapon type: Bolt\nAttack type: Thrust\n\nLarge bolt.\nUsed mainly with the Heavy Crossbow.\n\nThese weighty bolts inflict high damage,\nbut have reduced range.",Heavy Bolt,0,Bolt,0,0,-1,2101000,ヘビーボルト,,-1,5,5053,-1,7,0,1101,Bolt,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,188,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,0,0,1,10,0,0,0,10,FALSE,0,0,0,FALSE,0,0,0,64,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,FALSE,FALSE,FALSE,
1911,300,1402,1299000,150,"Weapon type: Crossbow\nAttack type: none\n\nPowerful large crossbow.\nWhile bows require both hands, a crossbow is\nheld in one, but arming each bolt takes time.\n\nEquip bolts to use.\nPress <?platmsg@10003?>/<?platmsg@10004?> to change type of bolt.",Heavy Crossbow,150,Crossbow,200,5,100720,1251000,ヘビークロスボウ,,100710,50,1911,100700,7,0,4600,Crossbow,129,46,2,0,16,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,98,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,8,0,0,99,1,10,0,0,10,1,TRUE,0,0,0,FALSE,0,0,1,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8000,0,0,0,1251000,1251000,1251005,1251005,1251000,1251000,1251000,1251010,1251010,1251000,1251010,1251010,1251005,1251005,1251005,1251010,-1,16,1,1,1,1,0,0,TRUE,FALSE,FALSE,
2361,500,1502,1499000,250,"Weapon type: Shield\nAttack type: Strike\n\nMetal shield wielded by Hollow soldiers.\nHeavily rusted but sturdy, providing a\nstrong defense.",Hollow Soldier Shield,250,Shield,200,3.5,100720,1454000,兵士の盾,,100710,50,2361,100700,7,0,4800,Shield,0,48,0,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,131,FALSE,TRUE,FALSE,FALSE,1,FALSE,11,0,0,0,99,1,10,0,0,50,20,TRUE,0,0,0,FALSE,0,0,4,66,0,0,0,25,20,0,31,0,0,0,100,30,65,50,80,80,90,50,56,-1,-1,-1,-1,-1,-1,6000,0,0,0,1454000,1454000,1454005,1454005,1454000,1454000,1454000,1454010,1454010,1454000,1454010,1454010,1454005,1454005,1454005,1454010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
811,160,452,599000,80,"Weapon type: Katana\nAttack type: Slash\n\nKatana forged in an Eastern land.\nThe Katana is drawn from the scabbard at\nlightning speed, using an Iaijutsu technique.\n\nIaijutsu allows the wielder to charge\nforward to swiftly cut down distant foes.",Iaito,80,Katana,200,5,100720,502000,居合い刀,,100710,50,811,100700,7,0,2901,Scimitar,89,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,44,FALSE,FALSE,TRUE,FALSE,0,TRUE,14,20,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,88,0,0,0,15,20,0,0,85,0,0,45,10,30,30,40,40,40,34,30,6401,-1,-1,-1,-1,-1,0,0,0,0,502000,502000,502005,502005,502000,502000,502000,502010,502010,502000,502010,502010,502005,502005,502005,502010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2413,560,1519,1499000,280,"Weapon type: Shield\nAttack type: Strike\n\nThick iron shield of Shiva of the East.\nHeaviest of the standard shields.\nDeflects enemy attacks. A famous specimen\nfrom Shiva's collection, but none who have\nfaced it have lived to tell the tale.",Iron Round Shield,280,Shield,200,5,100720,1461000,鉄の円盾,,100710,50,2413,100700,7,0,4800,Shield,0,48,0,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,126,FALSE,TRUE,FALSE,FALSE,1,FALSE,14,0,0,0,99,1,10,0,0,65,20,TRUE,0,0,0,FALSE,0,0,4,68,0,0,0,25,20,0,31,0,0,0,100,30,72,46,80,80,90,50,55,-1,-1,-1,-1,-1,-1,6000,0,0,0,1461000,1461000,1461005,1461005,1461000,1461000,1461000,1461010,1461010,1461000,1461010,1461010,1461005,1461005,1461005,1461010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
