"OldSortId","FixPrice","EquipModelId","WanderingEquipId","DurabilityMax","EnglishDescription","EnglishName","Durability","EnglishType","BasicPrice","Weight","VagrantItemEneDropItemLotId","Id","Name","TranslatedName","VagrantBonusEneDropItemLotId","SellValue","SortId","VagrantItemLotId","EquipModelCategory","EquipModelGender","BehaviorVariationId","WeaponCategory","SpAtkcategory","MotionCategory","GuardmotionCategory","WepmotionOneHandId","WepmotionBothHandId","IsDurabilityDivergence","RightHandEquipable","LeftHandEquipable","BothHandEquipable","ArrowSlotEquipable","BoltSlotEquipable","EnableGuard","EnableParry","EnableMagic","EnableSorcery","EnableMiracle","EnableVowMagic","LanternWep","IsVersusGhostWep","SpAttribute","IsDragonSlayer","IsDarkHand","DisableMultiDropShare","SimpleModelForDlc","AtkMaterial","DefMaterial","DefSfxMaterial","IconId","IsNormalAttackType","IsBlowAttackType","IsSlashAttackType","IsThrustAttackType","WeaponWeightRate","IsEnhance","ProperStrength","ProperAgility","ProperMagic","ProperFaith","OverStrength","AttackThrowEscape","ParryDamageLife","AttackBaseParry","DefenseBaseParry","GuardBaseRepel","AttackBaseRepel","IsDeposit","SlashGuardCutRate","BlowGuardCutRate","ThrustGuardCutRate","IsLuckCorrect","GuardCutCancelRate","GuardAngle","GuardLevel","AttackBasePhysics","AttackBaseMagic","AttackBaseFire","AttackBaseThunder","AttackBaseStamina","SaWeaponDamage","SaDurability","CorrectStrength","CorrectAgility","CorrectMagic","CorrectFaith","PhysGuardCutRate","MagGuardCutRate","FireGuardCutRate","ThunGuardCutRate","PoisonGuardResist","DiseaseGuardResist","BloodGuardResist","CurseGuardResist","StaminaGuardDef","SpEffectBehaviorId0","SpEffectBehaviorId1","SpEffectBehaviorId2","ResidentSpEffectId","ResidentSpEffectId1","ResidentSpEffectId2","ReinforceTypeId","CorrectType","MaterialSetId","BaseChangeCategory","OriginEquipWep2","OriginEquipWep1","OriginEquipWep6","OriginEquipWep7","OriginEquipWep","OriginEquipWep3","OriginEquipWep5","OriginEquipWep13","OriginEquipWep14","OriginEquipWep4","OriginEquipWep15","OriginEquipWep11","OriginEquipWep10","OriginEquipWep9","OriginEquipWep8","OriginEquipWep12","TrophySGradeId","TrophySeqId","AntiDemonDamageRate","AntSaintDamageRate","AntWeakA_DamageRate","AntWeakB_DamageRate","ThrowAtkRate","BowDistRate","IsCustom","DisableBaseChangeReset","DisableRepair"
"1761","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Claw","150","Gauntlet","100","1","100720","902000","かぎ爪","","100710","50","1761","100700","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","True","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","72","0","0","0","10","20","0","13","85","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","0","0","0","0","902000","902000","902005","902005","902000","902000","902000","902010","902010","902000","902010","902010","902005","902005","902005","902010","-1","16","1","1","1","1","0","-1","True","False","False"
"1762","300","1002","999000","15","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Crystal Claw","15","Gauntlet","100","1","100720","902100","結晶のかぎ爪","","100710","1","1762","100700","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","True","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","72","0","0","0","10","20","0","13","85","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","100","0","100","5","902010","902010","-1","-1","902010","902010","902010","-1","-1","902010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"1763","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Lightning Claw","150","Gauntlet","100","1","100720","902200","雷のかぎ爪","","100710","500","1763","100700","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","6","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","72","0","0","72","10","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","200","0","200","10","902010","902010","-1","-1","902010","902010","902010","-1","-1","902010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"1764","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Raw Claw","150","Gauntlet","100","1","-1","902300","粗製のかぎ爪","","-1","50","1764","-1","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","True","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","83","0","0","0","10","20","0","10","64","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","300","0","300","15","902005","902005","-1","-1","902005","902005","902005","-1","-1","902005","-1","-1","-1","-1","-1","-1","-1","19","1","1","1","1","0","-1","True","False","False"
"1765","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Magic Claw","150","Gauntlet","100","1","100820","902400","魔法Ａのかぎ爪","","100810","50","1765","100800","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","54","58","0","0","10","20","0","4","24","71","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","400","1","400","20","902005","902005","902405","902405","902005","902005","902005","-1","-1","902005","-1","-1","902405","902405","902405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"1766","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Enchanted Claw","150","Gauntlet","100","1","100820","902500","魔法Ｂのかぎ爪","","100810","50","1766","100800","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","54","57","0","0","10","20","0","3","17","69","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","500","1","500","22","902405","902405","-1","-1","902405","902405","902405","-1","-1","902405","-1","-1","-1","-1","-1","-1","-1","21","1","1","1","1","0","-1","True","False","False"
"1767","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Divine Claw","150","Gauntlet","100","1","100920","902600","神聖のかぎ爪","","100910","100","1767","100900","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","48","59","0","0","10","20","0","5","33","0","70","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","600","1","600","25","902005","902005","902605","902605","902005","902005","902005","-1","-1","902005","-1","-1","902605","902605","902605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"1768","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Occult Claw","150","Gauntlet","100","1","100920","902700","暗黒のかぎ爪","","100910","100","1768","100900","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","50","54","0","0","10","20","0","5","31","0","82","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","700","1","700","30","902605","902605","-1","-1","902605","902605","902605","-1","-1","902605","-1","-1","-1","-1","-1","-1","-1","23","1","1","1.1","1","0","-1","True","False","False"
"1769","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Fire Claw","150","Gauntlet","100","1","101020","902800","炎のかぎ爪","","101010","50","1769","101000","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","72","0","72","0","10","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","800","0","800","35","902005","902005","902805","902805","902005","902005","902005","-1","-1","902005","-1","-1","902805","902805","902805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
"1770","300","1002","999000","150","Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.","Chaos Claw","150","Gauntlet","100","1","101020","902900","混沌の炎のかぎ爪","","101010","50","1770","101000","7","0","4202","Fist","86","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","74","False","False","True","False","0","False","6","14","0","0","99","1","10","0","0","10","20","True","0","0","0","True","0","0","1","63","0","72","0","10","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6402","-1","-1","-1","-1","-1","900","0","900","40","902805","902805","-1","-1","902805","902805","902805","-1","-1","902805","-1","-1","-1","-1","-1","-1","-1","25","1","1","1","1","0","-1","True","False","False"
"1771","1998","1003","999000","999","Weapon type: Fists\nAttack type: Strike\n\nA weapon from the soul of the Iron Golem,\nguardian of Sen's Fortress who repelled\ncountless heroes who sought Anor Londo.\nThe Gods fused the power of the soul with\nthe great bones of the dragons, forming an\nappropriate core for the giant golem.","Dragon Bone Fist","999","Gauntlet","5000","8","101220","903000","大竜骨＜←セスタス＞","","101210","5000","1771","101200","7","0","4204","Fist","87","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","75","False","True","False","False","0.7","True","20","0","0","0","99","1","10","0","0","10","60","True","0","0","0","False","0","0","1","95","0","0","0","10","20","0","120","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","6870","-1","-1","1100","0","2200","45","901010","901010","-1","-1","901010","901010","901010","-1","-1","901010","-1","-1","-1","-1","-1","-1","1003","-1","1","1","1","1","0","-1","True","False","False"
"1772","1998","1003","999000","999","Weapon type: Fists\nAttack type: Strike\n\nA weapon from the soul of the Iron Golem,\nguardian of Sen's Fortress who repelled\ncountless heroes who sought Anor Londo.\nThe Gods fused the power of the soul with\nthe great bones of the dragons, forming an\nappropriate core for the giant golem.","Dragon Bone Fist","999","Gauntlet","5000","8","101220","903100","大竜骨＜←かぎ爪＞","","101210","5000","1772","101200","7","0","4204","Fist","87","Fists","2","0","10","0","True","True","False","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","75","False","True","False","False","0.7","True","20","0","0","0","99","1","10","0","0","10","60","True","0","0","0","False","0","0","1","95","0","0","0","10","20","0","120","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","6870","-1","-1","1100","0","2200","45","902010","902010","-1","-1","902010","902010","902010","-1","-1","902010","-1","-1","-1","-1","-1","-1","1003","-1","1","1","1","1","0","-1","True","False","False"
"1781","1998","1004","999000","999","Weapon type: Fists\nAttack type: Strike\n\nThe Darkwraiths, incited by Kaathe, use the\npower of the dark soul to absorb humanity, an\nart shared by this weapon, which also acts as\na special shield. The ancients, particularly,\ncould sap the humanity of even a replete\nsaint in the blink of an eye.","Dark Hand","999","Gauntlet","100","0.5","-1","904000","ダークハンド","","-1","1","1781","-1","7","0","4203","Fist","123","Fists","2","0","10","1","True","True","False","False","False","True","True","False","False","False","False","False","False","1","False","True","False","False","3","53","59","76","False","True","False","False","0","False","0","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","200","0","0","0","10","20","0","0","0","0","0","80","80","80","80","75","75","85","50","30","-1","-1","-1","-1","-1","-1","1000","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1004","-1","1","1","1.3","1","0","-1","False","False","False"
"1791","0","2013","999000","0","","","0","","0","0","-1","999000","徘徊拳","","-1","0","1791","-1","7","0","4200","Fist","0","Fists","2","0","10","0","True","True","False","False","False","False","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","0","False","False","False","False","0","False","0","0","0","0","99","1","10","0","0","0","0","True","0","0","0","False","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","0","-1","False","False","False"
